"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2019","343.54","356.06","358.42","341.96","354.99M","-3.05%"
"08/11/2019","354.34","361.47","364.19","345.61","403.30M","-2.02%"
"08/04/2019","361.64","357.80","364.46","348.49","482.29M","0.72%"
"07/28/2019","359.06","369.65","371.80","356.58","432.32M","-2.99%"
"07/21/2019","370.11","367.06","373.40","364.93","356.35M","0.96%"
"07/14/2019","366.59","365.96","370.44","362.77","374.46M","0.15%"
"07/07/2019","366.04","368.24","368.65","359.02","376.71M","-0.82%"
"06/30/2019","369.06","368.37","371.02","365.87","295.35M","0.52%"
"06/23/2019","367.14","361.79","367.25","360.59","479.81M","1.47%"
"06/16/2019","361.81","360.15","363.77","356.63","533.84M","0.23%"
"06/09/2019","360.98","360.77","363.06","358.80","","0.50%"
"06/02/2019","359.20","331.59","360.41","330.41","","9.07%"
"05/26/2019","329.32","335.91","337.33","327.86","","-2.08%"
"05/19/2019","336.33","339.07","342.64","333.10","","-1.66%"
"05/12/2019","342.01","341.41","344.97","334.69","","-0.79%"
"05/05/2019","344.74","351.40","351.40","336.49","","-2.83%"
"04/28/2019","354.79","356.76","360.16","348.86","","-0.72%"
"04/21/2019","357.37","361.35","362.39","353.46","","-1.28%"
"04/14/2019","362.00","363.80","366.27","360.15","","-0.49%"
"04/07/2019","363.77","361.33","363.79","357.97","","0.48%"
"03/31/2019","362.03","348.29","375.93","348.29","","4.25%"
"03/24/2019","347.27","339.90","347.49","338.95","","2.04%"
"03/17/2019","340.33","347.01","352.12","339.75","","-2.02%"
"03/10/2019","347.35","342.20","351.48","342.08","","1.68%"
"03/03/2019","341.60","344.63","346.46","337.35","","-0.55%"
"02/24/2019","343.50","349.89","352.34","342.29","","-1.62%"
"02/17/2019","349.17","340.18","351.22","339.54","","2.27%"
"02/10/2019","341.41","331.09","342.11","329.23","","3.36%"
"02/03/2019","330.30","335.37","337.93","326.08","","-1.55%"
"01/27/2019","335.49","331.06","341.85","328.59","","0.84%"
"01/20/2019","332.71","334.62","334.62","325.14","","-0.68%"
"01/13/2019","335.00","325.41","336.70","320.77","","2.31%"
"01/06/2019","327.44","321.33","328.93","319.40","","1.90%"
"12/30/2018","321.35","315.08","322.49","308.59","","2.31%"
"12/23/2018","314.10","303.55","318.98","295.03","","3.10%"
"12/16/2018","304.67","319.84","322.06","304.36","","-4.75%"
"12/09/2018","319.86","323.62","331.89","318.29","","-1.09%"
"12/02/2018","323.38","347.12","350.49","322.47","","-5.20%"
"11/25/2018","341.11","334.16","341.83","329.21","","2.40%"
"11/18/2018","333.11","345.08","346.49","332.25","","-3.49%"
"11/11/2018","345.15","343.50","346.22","334.46","","0.38%"
"11/04/2018","343.86","337.49","350.54","336.09","","1.86%"
"10/28/2018","337.57","321.33","341.75","314.14","","6.14%"
"10/21/2018","318.04","334.50","335.34","313.47","","-4.47%"
"10/14/2018","332.92","337.90","342.04","332.07","","-1.35%"
"10/07/2018","337.46","360.55","361.92","334.86","","-6.59%"
"09/30/2018","361.28","364.82","369.87","359.94","","-0.51%"
"09/23/2018","363.12","379.17","379.77","362.54","","-4.48%"
"09/16/2018","380.16","371.45","383.08","371.45","","2.30%"
"09/09/2018","371.61","370.51","374.48","366.36","","0.57%"
"09/02/2018","369.51","370.94","373.86","366.68","","-0.56%"
"08/26/2018","371.60","370.89","378.20","370.52","","0.32%"
"08/19/2018","370.40","367.20","371.97","364.88","","1.17%"
"08/12/2018","366.13","368.80","369.62","357.31","","-0.50%"
"08/05/2018","367.96","368.46","375.21","367.46","","-0.89%"
"07/29/2018","371.26","371.86","375.56","363.79","","-0.17%"
"07/22/2018","371.89","365.49","374.47","362.87","","1.82%"
"07/15/2018","365.25","367.55","370.34","363.17","","-0.49%"
"07/08/2018","367.05","367.70","372.77","364.70","","0.28%"
"07/01/2018","366.01","361.46","367.14","359.20","","0.65%"
"06/24/2018","363.65","365.96","368.32","358.10","","-0.80%"
"06/17/2018","366.59","372.53","374.02","360.79","","-2.10%"
"06/10/2018","374.44","379.64","381.80","371.62","","-1.37%"
"06/03/2018","379.64","370.06","381.15","370.06","","2.93%"
"05/27/2018","368.82","366.64","369.96","361.27","","-0.05%"
"05/20/2018","369.02","376.15","377.44","367.65","","-1.47%"
"05/13/2018","374.52","369.94","375.58","365.84","","1.60%"
"05/06/2018","368.61","361.65","371.52","358.83","","1.94%"
"04/29/2018","361.60","362.08","363.61","351.83","","0.06%"
"04/22/2018","361.40","368.44","369.55","354.31","","-2.13%"
"04/15/2018","369.26","364.87","377.05","364.44","","1.54%"
"04/08/2018","363.65","354.97","366.81","353.25","","2.79%"
"04/01/2018","353.79","355.92","363.67","345.56","","-0.72%"
"03/25/2018","356.34","353.26","361.26","348.86","","1.51%"
"03/18/2018","351.03","369.42","372.20","350.58","","-5.33%"
"03/11/2018","370.81","383.13","385.60","369.25","","-3.21%"
"03/04/2018","383.11","366.65","383.16","366.07","","4.07%"
"02/25/2018","368.11","384.28","385.61","364.60","","-4.03%"
"02/18/2018","383.58","377.38","383.71","375.60","","1.25%"
"02/11/2018","378.85","368.71","382.45","368.13","","3.51%"
"02/04/2018","366.02","377.04","381.42","354.98","","-3.41%"
"01/28/2018","378.94","401.13","401.63","378.59","","-5.64%"
"01/21/2018","401.59","395.81","402.11","392.87","","1.25%"
"01/14/2018","396.62","398.14","398.87","390.24","","-0.15%"
"01/07/2018","397.22","394.47","397.54","390.52","","0.77%"
"12/31/2017","394.19","380.06","394.27","380.06","","4.02%"
"12/24/2017","378.94","378.63","381.32","377.80","","0.13%"
"12/17/2017","378.46","372.15","378.77","372.15","","2.16%"
"12/10/2017","370.47","371.32","373.25","368.27","","-0.19%"
"12/03/2017","371.16","370.38","376.03","368.41","","0.51%"
"11/26/2017","369.27","367.89","374.87","365.59","","0.39%"
"11/19/2017","367.82","364.31","368.38","363.95","","0.88%"
"11/12/2017","364.61","362.13","366.38","357.97","","0.17%"
"11/05/2017","363.98","368.87","369.63","363.19","","-1.25%"
"10/29/2017","368.57","369.84","372.94","366.95","","-0.52%"
"10/22/2017","370.49","369.18","373.69","365.85","","0.69%"
"10/15/2017","367.95","366.90","367.95","361.90","","0.64%"
"10/08/2017","365.60","363.05","366.51","361.31","","0.73%"
"10/01/2017","362.96","356.34","363.68","356.03","","1.91%"
"09/24/2017","356.15","354.66","356.59","351.17","","0.36%"
"09/17/2017","354.87","351.89","357.26","351.89","","0.98%"
"09/10/2017","351.43","344.07","352.31","343.82","","2.45%"
"09/03/2017","343.03","346.54","346.90","340.31","","-1.10%"
"08/27/2017","346.85","341.10","346.95","338.17","","1.86%"
"08/20/2017","340.50","336.10","341.34","335.63","","1.28%"
"08/13/2017","336.20","336.20","341.19","334.60","","0.42%"
"08/06/2017","334.78","342.58","343.19","334.47","","-2.12%"
"07/30/2017","342.01","345.58","345.77","339.85","","-0.79%"
"07/23/2017","344.73","345.99","350.59","343.49","","-0.44%"
