"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2021","1,498.96","1,501.07","1,511.26","1,485.58","694.87M","-0.17%"
"07/04/2021","1,501.46","1,494.58","1,505.62","1,482.22","580.07M","0.41%"
"06/27/2021","1,495.32","1,466.91","1,497.26","1,462.99","706.66M","1.99%"
"06/20/2021","1,466.12","1,437.19","1,470.42","1,437.19","896.59M","2.01%"
"06/13/2021","1,437.17","1,447.43","1,458.81","1,436.65","929.86M","-0.76%"
"06/06/2021","1,448.24","1,421.32","1,460.55","1,410.03","958.39M","1.93%"
"05/30/2021","1,420.85","1,438.33","1,443.81","1,403.68","697.77M","-1.15%"
"05/23/2021","1,437.44","1,448.82","1,457.09","1,429.34","892.34M","-0.67%"
"05/16/2021","1,447.14","1,436.40","1,462.53","1,415.84","769.73M","0.74%"
"05/09/2021","1,436.47","1,446.18","1,457.86","1,416.19","855.52M","-0.56%"
"05/02/2021","1,444.60","1,414.36","1,452.18","1,414.36","1.01B","2.24%"
"04/25/2021","1,412.92","1,440.84","1,440.84","1,410.24","862.06M","-1.90%"
"04/18/2021","1,440.34","1,415.03","1,444.21","1,408.96","829.73M","1.77%"
"04/11/2021","1,415.24","1,375.18","1,416.92","1,371.70","855.96M","2.88%"
"04/04/2021","1,375.56","1,358.38","1,375.82","1,354.56","746.53M","1.34%"
"03/28/2021","1,357.40","1,364.97","1,375.81","1,352.81","653.17M","-0.59%"
"03/21/2021","1,365.45","1,337.39","1,366.50","1,322.16","823.52M","2.10%"
"03/14/2021","1,337.41","1,329.50","1,345.39","1,327.60","1.08B","0.37%"
"03/07/2021","1,332.42","1,314.85","1,340.12","1,310.79","881.81M","1.31%"
"02/28/2021","1,315.13","1,315.30","1,333.75","1,279.42","1.04B","0.29%"
"02/21/2021","1,311.27","1,330.39","1,342.65","1,307.67","1.09B","-1.59%"
"02/14/2021","1,332.52","1,366.52","1,368.59","1,331.46","734.07M","-2.45%"
"02/07/2021","1,365.94","1,348.43","1,367.17","1,345.32","835.69M","1.36%"
"01/31/2021","1,347.65","1,343.56","1,362.35","1,335.44","1.09B","0.50%"
"01/24/2021","1,340.92","1,370.66","1,386.94","1,329.51","1.09B","-2.19%"
"01/17/2021","1,370.90","1,367.33","1,383.55","1,366.89","696.92M","0.56%"
"01/10/2021","1,363.26","1,372.98","1,377.95","1,350.56","1.01B","-0.39%"
"01/03/2021","1,368.54","1,324.57","1,375.07","1,296.42","995.98M","3.36%"
"12/27/2020","1,324.01","1,304.00","1,325.21","1,300.45","491.95M","1.86%"
"12/20/2020","1,299.88","1,307.94","1,307.94","1,276.94","555.26M","-0.97%"
"12/13/2020","1,312.65","1,304.48","1,316.00","1,288.11","1.32B","1.09%"
"12/06/2020","1,298.49","1,308.51","1,316.01","1,290.26","1.06B","-0.79%"
"11/29/2020","1,308.88","1,274.21","1,308.89","1,267.47","1.23B","2.84%"
"11/22/2020","1,272.68","1,268.81","1,274.57","1,254.54","714.64M","0.51%"
"11/15/2020","1,266.25","1,309.99","1,314.03","1,260.15","1.24B","-3.00%"
"11/08/2020","1,305.40","1,301.26","1,329.58","1,280.67","1.30B","1.82%"
"11/01/2020","1,282.04","1,196.54","1,297.75","1,193.19","1.06B","8.25%"
"10/25/2020","1,184.32","1,249.00","1,249.00","1,168.75","967.66M","-5.70%"
"10/18/2020","1,255.97","1,259.39","1,265.22","1,229.93","759.19M","-0.13%"
"10/11/2020","1,257.60","1,266.82","1,276.94","1,236.23","774.23M","-0.45%"
"10/04/2020","1,263.33","1,220.77","1,266.97","1,220.77","721.62M","4.05%"
"09/27/2020","1,214.11","1,209.27","1,240.56","1,206.12","733.28M","1.02%"
"09/20/2020","1,201.81","1,222.03","1,222.03","1,175.51","817.01M","-2.00%"
"09/13/2020","1,226.34","1,219.84","1,244.04","1,215.20","901.92M","0.84%"
"09/06/2020","1,216.07","1,226.67","1,240.44","1,205.91","633.92M","-1.10%"
"08/30/2020","1,229.65","1,255.12","1,276.28","1,214.63","952.92M","-2.09%"
"08/23/2020","1,255.85","1,245.23","1,259.13","1,229.33","771.14M","1.02%"
"08/16/2020","1,243.13","1,245.77","1,255.39","1,233.88","649.54M","-0.01%"
"08/09/2020","1,243.21","1,239.24","1,251.51","1,224.28","673.44M","0.33%"
"08/02/2020","1,239.10","1,234.02","1,245.44","1,226.12","821.91M","0.86%"
"07/26/2020","1,228.58","1,221.28","1,250.08","1,212.97","863.62M","0.33%"
"07/19/2020","1,224.52","1,236.35","1,252.38","1,216.56","842.20M","-0.74%"
"07/12/2020","1,233.67","1,177.23","1,237.75","1,174.68","842.27M","5.09%"
"07/05/2020","1,173.97","1,191.49","1,203.18","1,162.44","762.64M","-0.88%"
"06/28/2020","1,184.43","1,142.62","1,190.99","1,137.27","706.77M","4.14%"
"06/21/2020","1,137.37","1,167.49","1,180.76","1,129.83","1.06B","-2.78%"
"06/14/2020","1,169.95","1,123.56","1,176.95","1,109.00","1.14B","3.12%"
"06/07/2020","1,134.51","1,198.65","1,211.56","1,114.88","1.08B","-5.53%"
"05/31/2020","1,200.89","1,189.26","1,209.37","1,173.63","1.04B","0.23%"
"05/24/2020","1,198.14","1,168.30","1,199.83","1,140.49","927.13M","3.42%"
"05/17/2020","1,158.51","1,184.38","1,195.68","1,150.04","921.25M","-0.78%"
"05/10/2020","1,167.63","1,155.61","1,184.83","1,135.58","1.08B","0.88%"
"05/03/2020","1,157.47","1,137.80","1,171.79","1,128.83","969.67M","1.72%"
"04/26/2020","1,137.89","1,173.44","1,189.93","1,129.42","1.18B","-2.61%"
"04/19/2020","1,168.43","1,167.64","1,181.29","1,126.93","1.09B","-0.47%"
"04/12/2020","1,173.93","1,105.03","1,175.80","1,080.29","1.17B","6.14%"
"04/05/2020","1,106.01","1,037.88","1,111.56","1,037.88","1.03B","9.41%"
"03/29/2020","1,010.87","1,007.29","1,043.52","978.90","1.32B","2.04%"
"03/22/2020","990.69","910.67","1,017.92","858.00","1.69B","8.08%"
"03/15/2020","916.59","998.10","1,015.43","913.28","1.99B","-13.03%"
"03/08/2020","1,053.92","1,112.70","1,112.70","976.77","1.87B","-6.65%"
"03/01/2020","1,129.02","1,079.05","1,163.99","1,073.26","1.58B","4.96%"
"02/23/2020","1,075.66","1,190.90","1,190.90","1,046.39","1.60B","-10.62%"
"02/16/2020","1,203.41","1,208.37","1,212.18","1,192.16","684.54M","-0.51%"
"02/09/2020","1,209.53","1,194.57","1,219.87","1,193.97","886.39M","0.86%"
"02/02/2020","1,199.27","1,161.11","1,213.98","1,161.11","1.04B","3.93%"
"01/26/2020","1,153.96","1,184.04","1,195.07","1,150.37","1.00B","-3.29%"
"01/19/2020","1,193.25","1,215.49","1,223.74","1,190.33","758.19M","-2.01%"
"01/12/2020","1,217.69","1,198.14","1,218.98","1,187.92","901.84M","1.63%"
"01/05/2020","1,198.13","1,176.88","1,204.15","1,175.34","768.23M","1.51%"
"12/29/2019","1,180.33","1,192.63","1,194.80","1,173.23","471.34M","-1.02%"
"12/22/2019","1,192.49","1,191.94","1,195.85","1,188.21","351.81M","0.17%"
"12/15/2019","1,190.45","1,168.44","1,194.57","1,168.44","1.26B","2.30%"
"12/08/2019","1,163.70","1,158.21","1,170.50","1,146.56","976.54M","0.40%"
"12/01/2019","1,159.11","1,149.91","1,163.21","1,132.39","782.38M","0.91%"
"11/24/2019","1,148.69","1,137.76","1,154.65","1,137.76","642.07M","1.13%"
"11/17/2019","1,135.88","1,126.59","1,137.12","1,121.22","1.34B","0.81%"
"11/10/2019","1,126.75","1,095.35","1,128.18","1,092.45","801.46M","2.42%"
"11/03/2019","1,100.18","1,100.79","1,102.44","1,083.83","924.84M","0.25%"
"10/27/2019","1,097.41","1,065.72","1,106.73","1,065.72","894.59M","3.04%"
"10/20/2019","1,065.01","1,063.53","1,075.20","1,058.05","894.40M","0.32%"
"10/13/2019","1,061.63","1,040.76","1,068.34","1,038.60","756.08M","2.03%"
"10/06/2019","1,040.49","1,040.54","1,052.47","1,019.86","726.03M","-0.28%"
"09/29/2019","1,043.45","1,034.86","1,049.74","1,009.42","855.21M","0.90%"
"09/22/2019","1,034.11","1,063.23","1,064.52","1,030.40","798.87M","-3.01%"
"09/15/2019","1,066.20","1,052.49","1,070.37","1,047.13","861.25M","0.99%"
"09/08/2019","1,055.71","1,053.82","1,066.10","1,027.66","917.62M","0.19%"
"09/01/2019","1,053.74","1,041.90","1,056.60","1,035.87","628.48M","0.67%"
"08/25/2019","1,046.74","1,030.04","1,051.34","1,024.94","788.64M","2.07%"
"08/18/2019","1,025.47","1,052.31","1,059.17","1,020.64","802.83M","-1.95%"
"08/11/2019","1,045.86","1,054.55","1,065.13","1,026.93","906.45M","-1.07%"
"08/04/2019","1,057.12","1,046.37","1,063.21","1,019.54","1.05B","0.41%"
"07/28/2019","1,052.76","1,064.47","1,070.02","1,045.73","1.22B","-1.13%"
"07/21/2019","1,064.81","1,062.87","1,067.47","1,054.61","899.30M","0.36%"
"07/14/2019","1,061.01","1,071.35","1,074.55","1,060.89","825.69M","-0.80%"
"07/07/2019","1,069.57","1,081.68","1,089.35","1,062.10","932.01M","-1.43%"
"06/30/2019","1,085.09","1,079.47","1,093.06","1,073.06","577.81M","1.18%"
"06/23/2019","1,072.47","1,083.20","1,085.42","1,059.87","1.26B","-1.17%"
"06/16/2019","1,085.15","1,052.89","1,087.69","1,052.02","914.77M","3.12%"
"06/09/2019","1,052.28","1,051.41","1,061.51","1,049.43","","0.17%"
"06/02/2019","1,050.52","1,008.61","1,052.99","1,008.13","","4.32%"
"05/26/2019","1,007.00","1,034.23","1,041.06","1,001.67","","-2.61%"
"05/19/2019","1,033.95","1,018.89","1,040.14","1,013.99","","1.18%"
"05/12/2019","1,021.94","1,018.16","1,032.60","1,004.10","","-0.50%"
"05/05/2019","1,027.08","1,037.47","1,050.69","1,005.98","","-1.53%"
"04/28/2019","1,043.06","1,029.50","1,043.16","1,023.40","","1.27%"
"04/21/2019","1,030.02","991.34","1,030.02","989.05","","3.66%"
"04/14/2019","993.64","1,041.84","1,052.32","979.42","","-4.39%"
"04/07/2019","1,039.31","1,065.05","1,065.39","1,037.89","","-2.44%"
"03/31/2019","1,065.28","1,066.35","1,070.64","1,051.79","","0.26%"
"03/24/2019","1,062.47","1,049.50","1,063.30","1,040.08","","1.24%"
