"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2021","298.36","301.26","307.07","298.11","173.34M","-0.87%"
"11/14/2021","300.97","300.66","303.37","296.37","275.25M","-0.06%"
"11/07/2021","301.14","301.99","303.28","298.60","196.11M","-0.04%"
"10/31/2021","301.26","299.27","305.01","294.64","261.53M","0.81%"
"10/24/2021","298.83","298.03","302.44","296.25","295.72M","0.30%"
"10/17/2021","297.94","287.56","298.65","287.29","207.49M","3.22%"
"10/10/2021","288.65","278.73","291.16","277.27","229.26M","3.52%"
"10/03/2021","278.84","280.15","285.72","274.82","233.70M","-0.77%"
"09/26/2021","280.99","286.93","288.64","277.69","266.58M","-2.23%"
"09/19/2021","287.40","289.28","293.91","286.50","262.38M","-1.51%"
"09/12/2021","291.80","294.81","296.52","291.45","289.70M","-0.25%"
"09/05/2021","292.52","303.37","303.45","292.42","200.63M","-3.89%"
"08/29/2021","304.36","292.76","304.80","292.38","273.97M","3.99%"
"08/22/2021","292.67","294.07","294.47","289.02","221.78M","-0.34%"
"08/15/2021","293.68","291.82","294.90","288.18","238.96M","0.55%"
"08/08/2021","292.08","291.75","292.10","287.49","223.52M","0.01%"
"08/01/2021","292.06","291.33","293.77","289.01","289.42M","0.70%"
"07/25/2021","290.04","288.50","293.47","286.90","253.32M","0.27%"
"07/18/2021","289.26","286.38","290.59","282.26","274.33M","0.10%"
"07/11/2021","288.98","287.12","290.99","284.90","247.25M","0.65%"
"07/04/2021","287.10","279.26","287.24","277.86","246.35M","2.64%"
"06/27/2021","279.72","280.25","281.44","276.25","272.87M","0.00%"
"06/20/2021","279.71","277.27","282.04","276.38","265.60M","1.30%"
"06/13/2021","276.12","283.20","284.81","276.08","335.53M","-2.64%"
"06/06/2021","283.61","278.70","285.93","278.61","269.22M","1.95%"
"05/30/2021","278.18","271.16","278.97","270.32","234.15M","3.04%"
"05/23/2021","269.98","265.64","270.92","265.54","302.60M","2.09%"
"05/16/2021","264.46","261.96","265.71","258.07","278.92M","0.91%"
"05/09/2021","262.08","265.86","268.12","256.17","280.89M","-0.99%"
"05/02/2021","264.70","267.44","267.51","259.22","310.40M","-0.88%"
"04/25/2021","267.06","265.24","267.53","263.47","296.10M","1.14%"
"04/18/2021","264.05","258.95","264.76","257.26","266.54M","2.04%"
"04/11/2021","258.78","252.73","259.58","250.54","266.85M","2.62%"
"04/04/2021","252.17","251.74","254.49","249.97","269.46M","0.51%"
"03/28/2021","250.90","248.75","251.04","245.78","217.54M","0.41%"
"03/21/2021","249.87","239.62","250.06","239.03","290.22M","4.23%"
"03/14/2021","239.73","242.18","246.10","239.72","365.30M","-1.02%"
"03/07/2021","242.19","229.86","242.25","228.14","329.90M","5.71%"
"02/28/2021","229.11","235.05","236.43","223.24","369.83M","-1.36%"
"02/21/2021","232.26","236.46","241.95","232.25","404.19M","-2.01%"
"02/14/2021","237.03","239.44","239.44","234.86","259.18M","-0.77%"
"02/07/2021","238.88","236.17","240.98","234.70","284.68M","1.13%"
"01/31/2021","236.22","230.03","236.85","227.58","307.75M","3.16%"
"01/24/2021","228.98","229.55","234.61","227.54","436.19M","-0.15%"
"01/17/2021","229.33","227.39","230.40","224.31","245.62M","1.38%"
"01/10/2021","226.20","221.09","226.70","215.81","326.38M","1.86%"
"01/03/2021","222.08","228.39","228.65","218.04","355.63M","-2.55%"
"12/27/2020","227.90","224.65","228.06","223.40","160.01M","1.78%"
"12/20/2020","223.92","221.58","226.10","220.61","190.13M","-0.31%"
"12/13/2020","224.62","225.35","228.94","221.78","654.91M","0.21%"
"12/06/2020","224.15","230.06","230.99","221.70","343.29M","-2.88%"
"11/29/2020","230.80","227.45","230.92","224.72","397.92M","1.38%"
"11/22/2020","227.66","229.74","231.13","226.29","267.95M","-0.37%"
"11/15/2020","228.51","236.10","236.42","226.89","402.12M","-1.59%"
"11/08/2020","232.20","233.06","241.70","225.61","588.57M","5.19%"
"11/01/2020","220.74","213.85","224.75","212.57","379.76M","4.39%"
"10/25/2020","211.46","219.14","219.58","209.00","351.68M","-4.22%"
"10/18/2020","220.77","224.55","224.68","218.98","261.87M","-1.29%"
"10/11/2020","223.66","229.51","230.57","222.14","253.26M","-2.31%"
"10/04/2020","228.95","226.43","230.99","222.57","302.53M","1.37%"
"09/27/2020","225.85","218.97","226.60","216.44","325.19M","4.87%"
"09/20/2020","215.36","217.41","218.34","209.75","365.49M","-2.14%"
"09/13/2020","220.08","221.41","231.82","219.61","404.43M","-0.14%"
"09/06/2020","220.38","223.01","227.00","218.63","271.84M","-1.81%"
"08/30/2020","224.44","225.88","230.38","220.73","324.11M","-0.91%"
"08/23/2020","226.49","221.93","226.50","219.57","259.97M","1.90%"
"08/16/2020","222.26","222.03","224.67","218.13","269.01M","0.02%"
"08/09/2020","222.22","227.17","228.06","220.97","312.83M","-1.82%"
"08/02/2020","226.33","223.38","226.54","220.75","350.92M","0.67%"
"07/26/2020","224.82","215.42","227.08","213.83","403.38M","4.10%"
"07/19/2020","215.96","217.82","218.67","213.66","314.78M","-0.65%"
"07/12/2020","217.37","217.73","219.26","213.51","323.66M","0.02%"
"07/05/2020","217.32","225.28","225.53","213.52","340.26M","-1.76%"
"06/28/2020","221.21","211.45","225.36","208.87","308.15M","5.61%"
"06/21/2020","209.45","217.17","219.89","206.84","475.24M","-3.97%"
"06/14/2020","218.11","213.57","229.65","213.55","591.84M","-0.77%"
"06/07/2020","219.81","232.00","234.35","213.07","494.81M","-4.18%"
"05/31/2020","229.41","214.21","230.88","213.89","535.40M","7.07%"
"05/24/2020","214.27","209.51","216.12","206.50","503.54M","5.83%"
"05/17/2020","202.46","198.87","202.77","196.65","435.24M","5.59%"
"05/10/2020","191.75","204.62","207.34","186.14","574.04M","-7.26%"
"05/03/2020","206.76","202.35","207.77","199.13","410.90M","1.46%"
"04/26/2020","203.79","206.94","217.21","202.61","453.28M","-0.63%"
"04/19/2020","205.08","211.07","211.07","200.80","385.43M","-4.35%"
"04/12/2020","214.41","218.78","219.28","206.35","409.78M","-2.76%"
"04/05/2020","220.50","189.97","223.08","189.55","449.71M","21.22%"
"03/29/2020","181.90","196.53","199.75","176.87","563.25M","-6.15%"
"03/22/2020","193.83","166.37","198.54","154.86","634.56M","15.41%"
"03/15/2020","167.95","208.52","208.52","166.41","778.18M","-22.99%"
"03/08/2020","218.08","229.93","232.64","197.16","680.67M","-8.57%"
"03/01/2020","238.52","228.87","248.50","228.56","472.22M","4.75%"
"02/23/2020","227.70","257.00","259.04","221.33","502.02M","-12.33%"
"02/16/2020","259.71","259.50","260.21","255.35","250.86M","0.00%"
"02/09/2020","259.71","248.67","259.71","248.45","264.57M","4.81%"
"02/02/2020","247.78","244.46","248.37","243.56","270.27M","1.71%"
"01/26/2020","243.62","246.50","248.83","242.91","304.02M","-1.83%"
"01/19/2020","248.17","245.96","249.54","245.36","196.26M","1.01%"
"01/12/2020","245.70","240.11","246.61","240.11","262.26M","2.46%"
"01/05/2020","239.80","238.69","240.03","235.21","253.16M","0.31%"
"12/29/2019","239.06","238.56","241.09","235.84","197.16M","-0.02%"
"12/22/2019","239.11","238.31","239.28","236.12","103.79M","0.52%"
"12/15/2019","237.88","232.33","238.68","230.38","408.33M","2.66%"
"12/08/2019","231.71","238.00","238.80","229.60","300.52M","-2.56%"
"12/01/2019","237.79","238.09","238.81","234.24","264.94M","-0.27%"
"11/24/2019","238.43","235.77","240.36","235.11","239.73M","1.37%"
"11/17/2019","235.20","238.36","240.38","234.24","243.36M","-1.22%"
"11/10/2019","238.11","233.37","238.11","232.07","252.24M","1.93%"
"11/03/2019","233.61","241.94","241.94","233.05","311.18M","-3.67%"
"10/27/2019","242.52","243.58","244.66","240.09","333.78M","-0.72%"
"10/20/2019","244.29","247.06","249.51","243.79","232.37M","-1.11%"
"10/13/2019","247.02","242.82","247.46","241.27","217.98M","1.80%"
"10/06/2019","242.66","243.19","244.79","240.98","227.56M","-0.60%"
"09/29/2019","244.12","243.36","244.77","238.44","267.53M","0.37%"
"09/22/2019","243.22","242.02","245.71","241.37","249.89M","0.16%"
"09/15/2019","242.82","238.19","244.52","237.70","309.55M","2.06%"
"09/08/2019","237.93","245.74","245.74","237.18","321.75M","-3.24%"
"09/01/2019","245.89","242.06","247.91","241.88","215.92M","1.42%"
"08/25/2019","242.44","239.34","243.16","238.58","217.95M","1.80%"
"08/18/2019","238.16","239.92","242.92","237.36","216.76M","-0.29%"
"08/11/2019","238.85","237.92","239.42","233.98","241.86M","0.28%"
"08/04/2019","238.18","233.16","238.94","226.70","295.30M","1.76%"
"07/28/2019","234.05","230.17","235.39","229.94","296.06M","2.05%"
"07/21/2019","229.35","227.94","230.40","226.67","217.49M","0.74%"
"07/14/2019","227.67","233.51","234.78","227.57","211.94M","-2.29%"
"07/07/2019","233.00","233.38","237.23","232.12","231.36M","-0.20%"
"06/30/2019","233.46","229.10","234.85","224.69","176.83M","2.44%"
"06/23/2019","227.91","235.05","235.30","224.82","303.81M","-2.73%"
"06/16/2019","234.31","232.82","237.72","232.77","337.75M","0.89%"
"06/09/2019","232.25","231.37","233.11","229.03","","0.55%"
"06/02/2019","230.98","225.75","232.43","222.93","","2.62%"
"05/26/2019","225.08","227.77","228.39","221.14","","-0.85%"
"05/19/2019","227.00","225.73","228.41","221.89","","0.27%"
"05/12/2019","226.39","221.80","227.55","221.42","","1.36%"
"05/05/2019","223.35","223.80","224.63","218.23","","-0.72%"
"04/28/2019","224.97","222.51","225.68","219.10","","0.97%"
"04/21/2019","222.81","219.34","222.95","215.58","","1.34%"
"04/14/2019","219.86","227.07","227.21","217.39","","-3.21%"
"04/07/2019","227.15","226.42","227.16","224.08","","0.30%"
"03/31/2019","226.47","224.56","226.62","221.59","","0.94%"
"03/24/2019","224.36","222.22","224.90","221.29","","0.99%"
"03/17/2019","222.16","220.33","225.25","216.93","","0.92%"
"03/10/2019","220.13","216.07","221.50","216.07","","2.17%"
"03/03/2019","215.45","215.24","217.09","212.84","","0.46%"
"02/24/2019","214.47","217.71","217.79","211.95","","-1.23%"
"02/17/2019","217.15","216.76","218.02","213.54","","0.17%"
"02/10/2019","216.78","214.44","216.83","212.57","","1.06%"
"02/03/2019","214.50","211.26","215.03","209.69","","1.39%"
"01/27/2019","211.56","205.17","213.84","204.46","","2.88%"
"01/20/2019","205.63","202.47","205.63","200.66","","1.50%"
"01/13/2019","202.59","198.01","202.80","196.97","","2.10%"
"01/06/2019","198.42","191.20","198.45","190.95","","3.97%"
"12/30/2018","190.84","192.52","192.64","186.85","","-0.76%"
"12/23/2018","192.30","192.19","193.99","183.74","","-0.14%"
"12/16/2018","192.56","205.77","206.16","192.41","","-6.37%"
"12/09/2018","205.65","209.56","210.42","204.42","","-1.81%"
"12/02/2018","209.45","209.58","212.65","204.09","","0.27%"
"11/25/2018","208.88","204.15","208.94","202.72","","2.74%"
"11/18/2018","203.30","206.35","208.23","202.20","","-1.46%"
"11/11/2018","206.31","204.61","206.79","201.57","","0.83%"
