"Date","Price","Open","High","Low","Vol.","Change %"
"10/31/2021","759.16","741.73","760.18","739.07","500.69M","2.44%"
"10/24/2021","741.09","740.95","746.87","735.45","568.39M","0.05%"
"10/17/2021","740.73","731.96","741.90","726.83","487.31M","0.79%"
"10/10/2021","734.91","726.58","738.97","721.82","532.98M","1.17%"
"10/03/2021","726.43","716.01","734.17","708.40","557.17M","1.40%"
"09/26/2021","716.41","735.43","737.51","709.51","586.66M","-2.64%"
"09/19/2021","735.86","734.13","738.49","724.80","519.45M","-0.31%"
"09/12/2021","738.16","746.70","752.57","735.97","697.93M","-0.89%"
"09/05/2021","744.81","752.65","752.66","743.47","465.87M","-1.26%"
"08/29/2021","754.28","743.18","755.83","742.55","504.79M","1.53%"
"08/22/2021","742.89","753.47","754.54","738.02","432.29M","-1.36%"
"08/15/2021","753.12","750.41","757.76","741.76","501.74M","0.43%"
"08/08/2021","749.91","736.43","750.76","735.12","434.15M","2.07%"
"08/01/2021","734.67","739.25","741.50","730.55","503.54M","-0.55%"
"07/25/2021","738.72","735.82","743.21","732.42","499.27M","0.22%"
"07/18/2021","737.09","731.29","738.15","723.70","561.10M","0.44%"
"07/11/2021","733.88","724.24","736.69","720.52","551.54M","1.25%"
"07/04/2021","724.85","720.76","726.17","715.58","414.34M","0.42%"
"06/27/2021","721.80","719.66","724.30","715.30","526.00M","0.36%"
"06/20/2021","719.22","708.62","719.76","708.62","572.68M","1.85%"
"06/13/2021","706.19","726.17","728.40","706.08","692.71M","-2.92%"
"06/06/2021","727.42","732.85","733.82","721.95","520.66M","-0.72%"
"05/30/2021","732.67","728.10","734.48","721.15","421.45M","0.99%"
"05/23/2021","725.46","729.84","733.34","724.40","648.97M","-0.39%"
"05/16/2021","728.27","728.69","733.29","717.07","549.41M","0.07%"
"05/09/2021","727.74","727.83","735.28","713.52","574.59M","0.38%"
"05/02/2021","724.97","714.58","727.38","712.86","573.81M","1.58%"
"04/25/2021","713.69","713.98","714.39","702.49","589.69M","-0.06%"
"04/18/2021","714.11","717.80","723.68","708.46","629.40M","-0.45%"
"04/11/2021","717.35","708.75","718.48","704.28","576.78M","1.33%"
"04/04/2021","707.92","699.25","711.86","699.25","567.82M","1.45%"
"03/28/2021","697.77","701.89","711.65","693.03","555.63M","-0.83%"
"03/21/2021","703.60","675.73","704.19","675.73","674.66M","3.90%"
"03/14/2021","677.20","677.86","682.17","672.11","834.46M","0.23%"
"03/07/2021","675.66","662.37","676.61","660.79","740.56M","2.15%"
"02/28/2021","661.44","654.41","663.28","644.47","756.38M","1.86%"
"02/21/2021","649.39","665.80","674.16","649.09","685.26M","-2.72%"
"02/14/2021","667.53","676.53","677.86","666.87","538.94M","-1.14%"
"02/07/2021","675.23","677.78","682.92","671.68","610.54M","-0.10%"
"01/31/2021","675.92","660.00","678.04","657.40","613.48M","2.53%"
"01/24/2021","659.25","668.15","686.24","659.03","855.81M","-1.56%"
"01/17/2021","669.71","678.83","679.57","668.23","512.76M","-0.89%"
"01/10/2021","675.75","687.76","690.45","673.30","738.23M","-1.99%"
"01/03/2021","689.47","695.33","695.97","680.56","775.47M","-0.98%"
"12/27/2020","696.32","690.76","697.40","688.43","312.57M","1.25%"
"12/20/2020","687.75","689.50","689.89","681.62","350.83M","-1.19%"
"12/13/2020","696.03","693.48","697.47","687.60","749.06M","0.77%"
"12/06/2020","690.72","692.11","696.18","686.39","590.30M","-0.32%"
"11/29/2020","692.93","685.56","693.52","679.42","794.09M","0.89%"
"11/22/2020","686.83","683.44","690.07","678.86","410.71M","0.59%"
"11/15/2020","682.83","697.03","698.78","682.00","612.89M","-1.45%"
"11/08/2020","692.85","681.12","693.62","665.21","702.26M","3.58%"
"11/01/2020","668.93","649.05","672.08","644.94","570.84M","4.61%"
"10/25/2020","639.46","666.32","667.59","632.13","619.49M","-4.79%"
"10/18/2020","671.61","681.48","684.06","667.53","452.01M","-1.39%"
"10/11/2020","681.08","679.04","687.66","675.58","509.96M","0.74%"
"10/04/2020","676.06","660.54","678.90","657.13","468.31M","2.68%"
"09/27/2020","658.43","653.51","663.99","649.74","566.97M","1.63%"
"09/20/2020","647.90","647.72","653.57","636.10","606.60M","-0.43%"
"09/13/2020","650.71","663.15","669.31","646.39","901.08M","-1.71%"
"09/06/2020","662.06","668.73","672.89","653.96","601.54M","-1.26%"
"08/30/2020","670.48","671.14","691.92","662.37","748.58M","-0.47%"
"08/23/2020","673.67","659.72","673.88","657.60","566.00M","2.37%"
"08/16/2020","658.05","658.01","664.87","653.37","529.19M","0.19%"
"08/09/2020","656.81","651.58","660.71","647.72","496.40M","0.86%"
"08/02/2020","651.18","641.64","651.54","637.33","522.06M","1.43%"
"07/26/2020","642.01","635.68","645.40","634.30","622.56M","0.86%"
"07/19/2020","636.52","630.09","643.77","623.51","569.87M","0.81%"
"07/12/2020","631.38","621.89","634.80","615.03","635.54M","1.95%"
"07/05/2020","619.33","608.17","620.30","604.04","687.25M","2.47%"
"06/28/2020","604.43","589.95","610.44","588.83","558.32M","3.20%"
"06/21/2020","585.69","605.25","610.62","585.19","731.55M","-3.35%"
"06/14/2020","606.01","586.26","616.58","582.49","848.48M","2.36%"
"06/07/2020","592.04","615.39","623.19","586.92","870.89M","-4.08%"
"05/31/2020","617.24","605.92","619.97","605.26","892.06M","1.89%"
"05/24/2020","605.78","596.52","608.30","590.17","814.02M","3.03%"
"05/17/2020","587.98","595.94","598.93","584.80","783.34M","0.25%"
"05/10/2020","586.53","593.50","599.72","572.99","814.37M","-1.53%"
"05/03/2020","595.63","590.68","597.38","581.35","672.86M","0.87%"
"04/26/2020","590.51","605.29","611.79","588.37","834.84M","-1.95%"
"04/19/2020","602.26","614.75","619.70","593.66","715.12M","-3.19%"
"04/12/2020","622.12","593.09","623.70","587.08","775.19M","4.18%"
"04/05/2020","597.14","581.41","605.97","575.32","748.88M","4.93%"
"03/29/2020","569.07","558.49","573.13","542.43","943.59M","3.46%"
"03/22/2020","550.05","510.94","565.46","491.31","1.31B","6.54%"
"03/15/2020","516.28","531.74","589.15","511.81","1.57B","-11.32%"
"03/08/2020","582.16","613.11","623.22","534.82","1.27B","-7.93%"
"03/01/2020","632.29","598.39","650.33","597.93","995.39M","6.23%"
"02/23/2020","595.21","655.65","659.77","575.44","978.37M","-10.44%"
"02/16/2020","664.57","664.22","665.58","656.76","460.51M","-0.12%"
"02/09/2020","665.35","659.88","665.35","657.16","546.15M","0.81%"
"02/02/2020","660.01","650.63","662.35","647.48","619.89M","1.81%"
"01/26/2020","648.25","648.00","658.54","646.47","627.86M","-0.79%"
"01/19/2020","653.43","655.33","660.84","651.29","457.06M","-0.48%"
"01/12/2020","656.56","644.31","657.70","644.16","601.39M","1.93%"
"01/05/2020","644.13","639.69","646.30","637.09","583.60M","0.56%"
"12/29/2019","640.55","648.81","649.83","637.83","368.93M","-1.45%"
"12/22/2019","649.97","649.61","650.23","645.63","272.80M","0.15%"
"12/15/2019","648.97","643.08","651.63","640.05","768.08M","1.21%"
"12/08/2019","641.18","639.68","643.80","636.59","505.58M","0.20%"
"12/01/2019","639.92","633.46","642.33","630.15","571.41M","0.92%"
"11/24/2019","634.09","629.34","635.90","625.73","382.82M","0.97%"
"11/17/2019","627.97","628.62","635.76","625.80","540.77M","-0.21%"
"11/10/2019","629.27","623.90","632.33","621.70","542.45M","0.85%"
"11/03/2019","623.97","627.85","628.56","619.03","665.67M","-0.53%"
"10/27/2019","627.30","627.50","630.72","623.48","608.82M","0.03%"
"10/20/2019","627.09","623.09","631.46","622.65","525.25M","0.58%"
"10/13/2019","623.45","624.45","625.91","617.48","528.80M","-0.16%"
"10/06/2019","624.47","628.79","629.35","619.03","511.74M","-0.86%"
"09/29/2019","629.91","627.17","632.14","613.23","588.52M","0.56%"
"09/22/2019","626.39","619.12","629.05","619.12","571.55M","1.21%"
"09/15/2019","618.90","619.84","623.27","615.25","744.62M","-0.61%"
"09/08/2019","622.72","628.22","630.45","619.79","727.14M","-0.92%"
"09/01/2019","628.52","619.43","632.38","617.47","477.03M","1.17%"
"08/25/2019","621.27","614.19","626.33","613.45","709.78M","1.61%"
"08/18/2019","611.45","623.69","625.43","608.38","538.21M","-1.16%"
"08/11/2019","618.62","607.96","621.13","602.30","613.92M","1.57%"
"08/04/2019","609.05","606.45","613.70","589.58","793.55M","0.01%"
"07/28/2019","608.99","621.16","627.34","605.11","690.48M","-1.92%"
"07/21/2019","620.94","617.81","621.22","611.35","561.35M","0.60%"
"07/14/2019","617.25","616.44","623.93","615.03","508.00M","0.22%"
"07/07/2019","615.88","610.56","617.10","605.46","512.48M","0.90%"
"06/30/2019","610.37","600.41","613.75","597.00","442.02M","2.18%"
"06/23/2019","597.34","604.78","607.81","594.21","750.38M","-1.02%"
"06/16/2019","603.48","602.85","606.66","595.07","741.24M","0.10%"
"06/09/2019","602.85","599.63","605.76","597.51","","0.59%"
"06/02/2019","599.31","571.14","601.68","570.45","","5.16%"
"05/26/2019","569.93","590.37","591.88","568.98","","-3.54%"
"05/19/2019","590.84","592.14","595.27","588.85","","-0.45%"
"05/12/2019","593.50","584.20","598.27","580.76","","0.89%"
"05/05/2019","588.24","586.54","590.21","576.79","","-0.37%"
"04/28/2019","590.44","585.65","594.18","583.09","","0.77%"
"04/21/2019","585.93","584.91","588.48","578.41","","0.10%"
"04/14/2019","585.35","580.30","589.40","580.30","","0.96%"
"04/07/2019","579.79","574.33","580.49","573.38","","1.00%"
"03/31/2019","574.07","580.90","581.08","568.64","","-1.04%"
"03/24/2019","580.11","569.29","580.64","567.72","","1.56%"
"03/17/2019","571.22","567.48","575.04","564.10","","0.72%"
"03/10/2019","567.16","555.57","569.13","555.57","","2.24%"
"03/03/2019","554.75","560.34","560.95","551.88","","-0.69%"
"02/24/2019","558.61","563.01","563.64","554.89","","-0.40%"
"02/17/2019","560.87","559.71","563.74","556.62","","0.42%"
"02/10/2019","558.54","552.78","561.30","550.49","","1.07%"
"02/03/2019","552.62","547.01","552.63","545.15","","1.12%"
"01/27/2019","546.48","529.74","549.78","527.62","","2.94%"
"01/20/2019","530.87","536.99","540.71","528.29","","-1.39%"
"01/13/2019","538.36","528.84","540.08","526.80","","1.53%"
"01/06/2019","530.26","525.28","531.62","521.45","","0.62%"
"12/30/2018","526.98","520.64","526.98","513.47","","1.38%"
"12/23/2018","519.79","514.51","525.66","496.77","","0.74%"
"12/16/2018","515.96","554.52","555.52","515.88","","-7.13%"
"12/09/2018","555.59","561.22","568.65","550.20","","-0.55%"
"12/02/2018","558.64","575.99","578.84","554.05","","-3.08%"
"11/25/2018","576.42","561.94","576.48","558.30","","2.85%"
"11/18/2018","560.44","574.64","577.59","556.88","","-2.37%"
"11/11/2018","574.05","581.50","585.24","568.12","","-1.74%"
"11/04/2018","584.21","567.58","585.95","567.16","","2.88%"
"10/28/2018","567.86","557.69","572.14","555.73","","2.39%"
"10/21/2018","554.62","563.10","570.67","551.44","","-1.36%"
"10/14/2018","562.26","538.66","563.66","538.54","","4.27%"
"10/07/2018","539.23","549.93","558.92","534.47","","-1.94%"
"09/30/2018","549.89","555.95","559.85","546.54","","-0.90%"
"09/23/2018","554.91","565.38","566.10","551.70","","-2.14%"
"09/16/2018","567.05","560.29","567.81","557.98","","1.18%"
"09/09/2018","560.42","558.09","565.27","555.66","","0.63%"
"09/02/2018","556.93","550.49","558.31","548.89","","0.99%"
"08/26/2018","551.48","555.82","556.67","548.79","","-0.45%"
"08/19/2018","553.97","564.47","566.91","552.48","","-1.79%"
"08/12/2018","564.08","546.98","564.66","543.73","","3.23%"
"08/05/2018","546.42","557.06","559.40","545.19","","-1.92%"
"07/29/2018","557.13","545.86","559.66","543.89","","1.76%"
"07/22/2018","547.50","541.21","551.19","537.30","","0.99%"
"07/15/2018","542.14","541.46","544.03","533.76","","0.08%"
"07/08/2018","541.73","536.56","542.38","533.79","","0.95%"
"07/01/2018","536.62","527.59","538.47","522.79","","1.43%"
"06/24/2018","529.08","528.63","534.26","527.27","","-0.25%"
"06/17/2018","530.40","526.96","531.22","520.08","","0.05%"
"06/10/2018","530.12","520.69","530.36","520.29","","1.92%"
"06/03/2018","520.11","509.50","520.19","506.94","","2.41%"
"05/27/2018","507.88","508.22","517.47","505.96","","-0.52%"
"05/20/2018","510.53","508.96","513.68","506.56","","0.67%"
"05/13/2018","507.12","508.61","511.48","502.28","","-0.04%"
"05/06/2018","507.34","510.16","511.02","501.94","","-0.45%"
"04/29/2018","509.65","521.73","523.42","500.20","","-2.04%"
"04/22/2018","520.27","517.81","521.86","510.00","","0.46%"
"04/15/2018","517.88","543.29","550.46","516.43","","-4.36%"
"04/08/2018","541.50","541.92","544.77","538.00","","0.24%"
"04/01/2018","540.22","540.27","548.19","526.20","","-0.28%"
"03/25/2018","541.73","527.22","545.17","525.51","","3.50%"
"03/18/2018","523.40","548.84","549.26","522.83","","-4.62%"
