"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2022","720.66","708.68","749.39","706.48","984.25M","2.86%"
"09/25/2022","700.60","715.10","726.99","700.40","1.06B","-2.37%"
"09/18/2022","717.60","746.79","764.52","708.76","1.03B","-4.55%"
"09/11/2022","751.77","807.15","811.92","745.22","1.16B","-6.38%"
"09/04/2022","803.00","777.87","804.67","771.34","778.17M","3.39%"
"08/28/2022","776.67","799.05","808.55","773.17","965.77M","-3.59%"
"08/21/2022","805.58","823.36","836.97","805.31","817.80M","-3.45%"
"08/14/2022","834.36","838.05","852.58","831.92","748.92M","-1.05%"
"08/07/2022","843.18","818.19","843.35","807.62","838.27M","3.74%"
"07/31/2022","812.82","804.58","813.69","799.00","865.39M","0.56%"
"07/24/2022","808.28","765.51","810.19","761.32","971.55M","5.70%"
"07/17/2022","764.72","740.65","771.90","728.03","985.99M","4.11%"
"07/10/2022","734.53","738.93","746.00","712.77","1.02B","-1.21%"
"07/03/2022","743.51","734.80","748.54","721.34","721.10M","-0.21%"
"06/26/2022","745.11","754.43","762.58","724.10","933.00M","-0.84%"
"06/19/2022","751.42","730.93","751.61","717.50","904.33M","4.22%"
"06/12/2022","720.96","750.28","756.29","712.82","1.39B","-5.82%"
"06/05/2022","765.48","810.70","820.16","765.34","838.06M","-4.96%"
"05/29/2022","805.43","798.11","808.69","786.88","854.28M","0.04%"
"05/22/2022","805.12","763.47","805.17","752.94","924.51M","6.33%"
"05/15/2022","757.20","784.10","803.96","742.84","1.04B","-3.70%"
"05/08/2022","786.26","799.42","800.85","762.03","1.17B","-2.61%"
"05/01/2022","807.37","804.01","836.62","790.55","1.13B","0.35%"
"04/24/2022","804.56","827.51","833.27","802.86","1.20B","-3.33%"
"04/17/2022","832.24","843.41","872.46","831.64","1.11B","-1.56%"
"04/10/2022","845.44","840.43","853.14","834.75","911.11M","0.43%"
"04/03/2022","841.81","863.23","866.66","833.76","1.07B","-2.61%"
"03/27/2022","864.37","876.12","889.81","857.81","1.12B","-1.49%"
"03/20/2022","877.48","864.85","877.61","863.66","1.01B","1.15%"
"03/13/2022","867.47","830.12","867.86","822.88","1.45B","5.02%"
"03/06/2022","826.00","847.21","850.12","818.32","1.63B","-2.46%"
"02/27/2022","846.81","832.23","855.78","825.07","1.45B","1.19%"
"02/20/2022","836.86","829.93","839.03","788.64","1.02B","0.79%"
"02/13/2022","830.34","840.39","856.52","828.24","1.05B","-1.17%"
"02/06/2022","840.15","848.44","868.66","836.03","1.15B","-0.75%"
"01/30/2022","846.52","839.12","871.41","836.18","1.13B","0.41%"
"01/23/2022","843.04","847.54","866.58","820.24","1.35B","-1.47%"
"01/16/2022","855.63","889.47","889.47","852.92","938.25M","-4.42%"
"01/09/2022","895.18","898.68","908.56","882.36","981.23M","-0.62%"
"01/02/2022","900.75","896.10","912.42","883.25","952.90M","0.65%"
"12/26/2021","894.96","880.39","899.22","879.59","600.59M","1.78%"
"12/19/2021","879.30","853.80","882.04","842.69","737.26M","1.77%"
"12/12/2021","863.98","887.62","888.14","863.48","1.19B","-2.76%"
"12/05/2021","888.50","868.74","892.66","868.74","1.05B","3.05%"
"11/28/2021","862.21","879.29","879.80","838.31","1.41B","-0.98%"
"11/21/2021","870.76","894.29","902.98","865.30","796.36M","-2.41%"
"11/14/2021","892.29","905.12","909.29","891.27","882.99M","-1.20%"
"11/07/2021","903.16","905.56","908.84","895.24","813.75M","0.40%"
"10/31/2021","899.52","885.08","904.45","879.39","923.33M","1.84%"
"10/24/2021","883.30","885.70","891.31","872.05","904.26M","-0.28%"
"10/17/2021","885.75","865.44","889.13","862.08","821.46M","1.82%"
"10/10/2021","869.92","853.04","873.44","836.80","865.35M","1.94%"
"10/03/2021","853.35","837.87","859.64","829.31","868.09M","1.77%"
"09/26/2021","838.50","853.94","861.36","824.65","969.22M","-1.69%"
"09/19/2021","852.92","836.53","856.01","827.32","1.07B","0.79%"
"09/12/2021","846.20","865.67","868.23","844.86","1.10B","-1.56%"
"09/05/2021","859.64","879.06","879.06","859.51","778.08M","-2.52%"
"08/29/2021","881.86","886.73","888.06","875.23","784.23M","-0.41%"
"08/22/2021","885.51","870.31","887.52","870.24","758.27M","2.22%"
"08/15/2021","866.26","884.34","890.10","859.60","819.06M","-2.34%"
"08/08/2021","887.01","871.67","892.85","867.91","817.52M","1.36%"
"08/01/2021","875.10","876.87","884.38","862.32","946.72M","0.17%"
"07/25/2021","873.59","874.90","877.87","864.25","1.22B","-0.25%"
"07/18/2021","875.77","850.33","878.07","835.34","1.42B","1.62%"
"07/11/2021","861.83","872.09","877.12","860.75","1.18B","-1.53%"
"07/04/2021","875.18","872.28","876.16","854.47","943.25M","0.23%"
"06/27/2021","873.16","865.38","874.71","857.41","1.14B","0.86%"
"06/20/2021","865.68","845.43","868.60","845.43","1.10B","3.04%"
"06/13/2021","840.16","871.93","874.48","839.21","1.25B","-3.76%"
"06/06/2021","872.96","889.98","890.32","868.56","988.59M","-1.73%"
"05/30/2021","888.37","894.71","896.71","879.59","889.17M","0.22%"
"05/23/2021","886.44","874.03","888.60","870.67","1.29B","1.92%"
"05/16/2021","869.73","882.83","885.05","850.84","1.20B","-1.70%"
"05/09/2021","884.78","894.40","902.76","856.60","1.28B","-0.64%"
"05/02/2021","890.44","866.58","892.59","864.12","1.16B","3.36%"
"04/25/2021","861.51","862.20","868.51","855.76","1.34B","0.33%"
"04/18/2021","858.65","853.97","860.79","837.38","1.30B","0.43%"
"04/11/2021","854.96","849.06","860.55","843.35","1.14B","0.59%"
"04/04/2021","849.97","841.34","850.40","833.94","1.08B","1.76%"
"03/28/2021","835.29","831.32","839.21","827.79","940.31M","0.46%"
"03/21/2021","831.50","813.68","831.83","794.81","1.40B","2.17%"
"03/14/2021","813.80","818.42","830.57","808.97","1.77B","-0.29%"
"03/07/2021","816.20","794.03","816.74","791.07","2.03B","3.57%"
"02/28/2021","788.10","774.61","791.52","758.16","1.74B","3.08%"
"02/21/2021","764.55","765.92","790.84","761.95","1.82B","-0.50%"
"02/14/2021","768.39","766.40","770.49","750.58","935.37M","0.74%"
"02/07/2021","762.72","755.45","764.10","749.96","1.12B","1.42%"
"01/31/2021","752.03","723.56","755.68","718.29","1.34B","4.88%"
"01/24/2021","717.01","744.98","750.93","714.55","2.41B","-4.20%"
"01/17/2021","748.41","757.53","759.84","742.25","1.03B","-0.36%"
"01/10/2021","751.10","750.46","766.80","745.13","1.36B","-0.88%"
