"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2006","447.63","444.15","451.07","434.71","43.57M","0.78%"
"07/01/2006","444.15","433.91","446.30","422.56","40.17M","2.31%"
"06/01/2006","434.13","437.29","445.69","417.26","49.02M","-0.72%"
"05/01/2006","437.29","455.21","458.88","430.30","49.12M","-3.94%"
"04/01/2006","455.21","437.45","457.23","434.00","38.18M","4.06%"
"03/01/2006","437.45","437.15","446.05","432.48","44.63M","0.07%"
"02/01/2006","437.15","429.51","442.92","421.20","35.66M","1.78%"
"01/01/2006","429.51","426.40","440.49","420.94","43.14M","0.73%"
"12/01/2005","426.40","425.94","435.20","422.11","35.58M","0.11%"
"11/01/2005","425.94","408.51","436.16","405.64","42.13M","4.27%"
"10/01/2005","408.51","396.70","410.05","382.07","46.63M","2.98%"
"09/01/2005","396.70","393.52","403.31","387.78","42.39M","0.81%"
"08/01/2005","393.52","401.60","405.01","388.23","38.32M","-2.01%"
"07/01/2005","401.60","396.39","408.37","392.84","40.47M","1.31%"
"06/01/2005","396.42","391.63","400.95","390.08","38.63M","1.21%"
"05/01/2005","391.67","381.81","393.62","376.12","38.26M","2.59%"
"04/01/2005","381.80","382.46","387.47","368.20","45.99M","-0.18%"
"03/01/2005","382.47","398.50","407.26","378.08","44.66M","-4.02%"
"02/01/2005","398.50","401.56","410.91","393.85","34.78M","-0.76%"
"01/01/2005","401.56","411.06","413.55","395.04","37.64M","-2.32%"
"12/01/2004","411.09","395.01","413.18","395.01","35.72M","4.07%"
"11/01/2004","395.01","384.33","401.91","384.33","36.11M","2.78%"
"10/01/2004","384.33","383.48","391.23","365.67","45.37M","0.22%"
"09/01/2004","383.48","387.57","394.83","379.76","32.64M","-1.06%"
"08/01/2004","387.57","375.48","387.57","365.68","29.01M","3.22%"
"07/01/2004","375.48","384.39","385.07","367.29","34.37M","-2.32%"
"06/01/2004","384.41","383.26","389.49","379.24","33.39M","0.29%"
"05/01/2004","383.29","376.85","384.98","360.09","2.73B","1.70%"
"04/01/2004","376.87","396.08","402.82","376.25","3.94B","-4.85%"
"03/01/2004","396.07","400.84","410.24","385.05","3.81B","-1.19%"
"02/01/2004","400.84","391.37","404.73","388.01","2.98B","2.51%"
"01/01/2004","391.02","379.74","397.17","376.58","39.63M","2.95%"
"12/01/2003","379.82","363.65","380.07","359.97","30.98M","4.69%"
"11/01/2003","362.82","364.56","369.57","353.48","30.36M","-0.44%"
"10/01/2003","364.43","342.03","366.59","342.03","42.34M","6.62%"
"09/01/2003","341.80","340.28","353.60","338.12","36.76M","0.47%"
"08/01/2003","340.19","344.27","346.01","330.67","211.98M","-1.17%"
"07/01/2003","344.22","329.97","353.23","326.85","3.30B","4.32%"
"06/01/2003","329.97","329.78","349.19","329.78","3.55B","0.07%"
"05/01/2003","329.75","313.65","329.98","308.22","3.26B","5.08%"
"04/01/2003","313.82","280.29","318.52","280.29","3.39B","12.05%"
"03/01/2003","280.07","282.79","297.91","257.06","3.85B","-0.60%"
"02/01/2003","281.75","291.33","294.29","270.17","2.93B","-3.28%"
"01/01/2003","291.30","298.05","319.80","285.59","3.48B","-1.89%"
"12/01/2002","296.91","315.34","319.52","292.99","2.86B","-5.55%"
"11/01/2002","314.35","301.82","319.31","292.51","3.42B","3.93%"
"10/01/2002","302.46","278.38","311.31","249.22","4.94B","8.79%"
"09/01/2002","278.01","313.92","313.92","269.14","3.65B","-11.86%"
"08/01/2002","315.43","308.79","326.24","282.73","3.61B","1.86%"
"07/01/2002","309.68","337.05","339.32","252.50","5.06B","-8.09%"
"06/01/2002","336.94","354.38","356.18","322.18","3.04B","-4.91%"
"05/01/2002","354.35","355.61","367.54","349.39","2.82B","-0.33%"
"04/01/2002","355.53","364.46","370.94","350.61","3.08B","-2.80%"
"03/01/2002","365.79","343.66","373.38","341.98","2.85B","6.53%"
"02/01/2002","343.38","348.84","348.84","324.90","2.83B","-1.60%"
"01/01/2002","348.95","354.88","361.90","330.27","3.09B","-1.78%"
"12/01/2001","355.26","342.88","358.14","340.98","2.19B","2.02%"
"11/01/2001","348.23","331.78","357.87","331.78","","6.97%"
"10/01/2001","325.55","331.79","342.43","321.76","","-2.02%"
"09/01/2001","332.25","351.84","351.84","295.59","","-6.04%"
"08/01/2001","353.60","379.37","380.04","352.08","","-6.24%"
"07/01/2001","377.14","387.25","387.25","366.68","","-1.75%"
"06/01/2001","383.87","383.43","391.59","369.43","","-0.12%"
"05/01/2001","384.33","373.82","391.36","369.33","","3.83%"
"04/01/2001","370.16","358.53","375.60","338.07","","3.57%"
"03/01/2001","357.39","368.65","378.21","325.70","","-3.10%"
"02/01/2001","368.84","398.02","399.83","365.43","","-6.71%"
"01/01/2001","395.38","386.05","405.71","380.15","","-0.43%"
"12/01/2000","397.09","397.09","397.09","397.09","","8.96%"
"11/01/2000","364.43","364.43","364.43","364.43","","-6.09%"
"10/01/2000","388.08","388.08","388.08","388.08","","-0.57%"
"09/01/2000","390.29","390.29","390.29","390.29","","2.31%"
"08/01/2000","381.49","381.49","381.49","381.49","","9.38%"
"07/01/2000","348.79","348.79","348.79","348.79","","10.18%"
"06/01/2000","316.56","316.56","316.56","316.56","","-6.16%"
"05/01/2000","337.34","337.34","337.34","337.34","","6.50%"
"04/01/2000","316.76","316.76","316.76","316.76","","-3.31%"
"03/01/2000","327.62","327.62","327.62","327.62","","18.31%"
"02/01/2000","276.92","276.92","276.92","276.92","","-10.98%"
"01/01/2000","311.09","311.09","311.09","311.09","","-3.30%"
"12/01/1999","321.72","321.72","321.72","321.72","","-2.17%"
"11/01/1999","328.84","328.84","328.84","328.84","","-5.01%"
"10/01/1999","346.17","346.17","346.17","346.17","","16.50%"
